,HandId,Level,BB,preflop_raisess_to,Players,Board,SHOW_DOWN,preflop_raises,preflop_calls,preflop_allin,flop_bets,flop_raises,flop_calls,flop_allin,turn_bets,turn_raises,turn_calls,turn_allin,river_bets,river_raises,river_calls,river_allin
208,184363715048,II,30,0,8,5h 5c Js 6d Ad,8d Ah,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
209,184364046621,III,50,0,8,Qd As 7c Qs Js,Qc Js,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0
210,184364252585,III,50,100,8,9c Th 2c Kh 3s,9h 9s,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
211,184364533825,IV,80,748,8,Qc 3s 2c 7s 2h,Ad Jh,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
212,184364561420,IV,80,160,7,Js As 4d Jh 3s,Ad 5h,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0
213,184364689439,IV,80,948,7,9s 3h As Kh 8h,As 3s,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
214,184364770573,IV,80,160,7,4d Ts 5s 7s Qs,Jc As,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
215,184399055219,I,20,40,9,6c Ts 9h 4s Kd,8s 9s,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0
216,184399449183,II,30,60,8,8c 8h 6c 8d 8s,3h 7h,1,2,0,1,1,2,0,1,1,2,2,0,0,0,0
217,184399640820,II,30,90,9,9c As 5c 4c Jc,8h 9h,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
218,184399778216,II,30,101,8,6s Qc 7d Jc Ad,3c Ad,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
219,184399811534,II,30,60,9,5d Kd 5h Ah Qd,Ts Js,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
220,184399888901,III,50,224,9,Ks 7s Jd 2h 6d,Qd 9d,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
221,184400149260,III,50,460,8,2d 9s 4d Tc 5c,Ah 9d,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
222,184400216500,III,50,100,9,Jd Ad 2d 6s Tc,Ac 6d,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0
223,184400460858,III,50,100,9,Qh 6d 8c 9s Qc,Jh Qc,1,3,0,1,2,2,1,0,0,0,0,0,0,0,0
224,184400516788,III,50,100,9,3s Td Qd 5s 2d,3c 3h,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
225,184400604411,III,50,100,9,Ac Jd 3s 5c 2s,8s 7s,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
226,184399351795,I,20,60,9,3d 9h Js Kc 6c,9c 9d,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0
227,184399551208,I,20,80,9,Qc Kc 9d 6c 2d,3d Qd,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
228,184399589904,I,20,142,9,6c 4h 7d 5c Kh,Ks As,2,3,0,1,1,2,3,0,0,0,0,0,0,0,0
229,184399636856,I,20,60,8,Td 6h 5s Jh 2c,Ac Ah,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0
230,184399747946,II,30,149,8,3h Jh Td 3c 2d,Td Th,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
231,184399848527,II,30,60,7,7d 6s 3d 6d 3c,6d 7c,1,2,0,1,0,1,0,0,0,0,0,1,0,1,0
232,184399927630,II,30,60,7,6d Ks 2c Ts 8d,Th Ad,1,3,0,0,0,0,0,1,0,1,0,1,0,1,0
233,184400049217,II,30,90,7,Tc 6d 5d 4s 6h,Kd Jh,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
234,184400494141,III,50,234,7,8s 6d 5c 9s 5s,7s 7d,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
235,184400773098,IV,80,240,7,8s 7h 3h 6c 4c,Jh Jc,2,3,1,0,0,0,0,1,0,2,0,1,1,1,1
236,184400840330,IV,80,489,5,6h 4h Th 9h 2d,6h 6c,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
237,184400961488,IV,80,240,5,6d 2h Qd Tc Ad,4h 4s,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0
238,184401014870,IV,80,0,5,2d Qc Ks 3c Kh,3h Ah,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0
239,184401050753,IV,80,968,5,Th 7d Ts 8d 7c,Ah Jc,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
240,184399506844,I,20,60,9,8s 9s Ac Kh Td,8c Kh,1,2,0,1,0,1,0,1,0,1,0,1,0,1,1
241,184399624424,I,20,40,8,Jh 5s 8c Tc 2c,8h 8s,1,3,0,0,0,0,0,1,0,1,0,1,0,1,0
242,184399920983,II,30,458,8,3s Jc 6d 7s 6h,7h 7s,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
243,184399955443,II,30,60,7,8h Jc 4h 2h 7s,2s Ts,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
244,184400082797,II,30,180,7,8d Ts 3d Ks Kh,9h 9s,2,1,0,0,0,0,0,1,1,1,0,1,0,1,1
245,184400260192,III,50,100,6,2h Js 8h 6c 9h,3h 4h,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
246,184400717812,III,50,100,6,Js 3d 7d Qh 3c,Th 8h,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
247,184400779992,IV,80,778,6,Tc Jc 4d Qd 7s,2d Ad,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
248,184400863715,IV,80,172,5,8c 6s 3c 2d 5d,8c 9c,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
249,184400936679,IV,80,160,5,Jd 9c Kd 4h 5d,Ts 9s,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
250,184401043332,IV,80,160,5,3h 4d 5s 7d 4c,Kh 5d,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
251,184401091609,IV,80,320,5,8d 2d 9d Ac 6h,6s 6c,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0
252,184400089190,I,20,50,8,7c Jd 3s 2d 8h,Kd 4c,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
253,184400630486,II,30,60,8,Qc 3h 5s Jc 8c,Jh As,1,2,0,1,0,1,0,1,0,1,1,0,0,0,0
254,184401214986,III,50,150,8,8c 4h 6c 9d 3s,Js Ah,1,3,0,1,2,1,2,0,0,0,0,0,0,0,0
255,184401365754,III,50,393,9,5s 3s Ts Ad 6s,Jd 2d,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
256,184401788259,III,50,100,9,6s 9c 6c 8c Tc,Ad 9h,1,1,0,1,1,1,0,1,1,1,2,0,0,0,0
257,184401150469,I,20,40,9,7d 2d 5h 8s 5d,Tc 9h,1,4,0,1,1,1,0,1,2,1,2,0,0,0,0
258,184401247619,I,20,174,8,5h Kh 7c Js 5d,As Kd,2,1,0,1,1,1,0,0,0,0,0,1,0,1,2
259,184401299459,I,20,40,7,8d Ah Kc 3h Qs,Qc Kd,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0
260,184401398566,I,20,60,7,Kc Qs 4c Th Ah,Ks Qs,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0
261,184401499571,I,20,80,7,9s 9h 4d Ts 4h,Qc 2c,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
262,184401527253,I,20,60,7,Th Jh 7c 2s 4h,Ac As,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
263,184402122180,II,30,394,7,Jc Qd Ks 5c 2d,Kd Ac,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
264,184401765564,I,20,60,9,3c 6c 5s 2h Qh,As Kc,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0
265,184402198588,I,20,60,9,As Jc Qs 4c 3c,Kh 7c,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0
266,184402451553,II,30,75,8,2c 5d 9c Th 9h,Tc As,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
267,184403087472,III,50,125,8,Td 3d 6d 8c Ac,Ah Ad,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1
268,184403392778,IV,80,1402,8,5c 7s Th Qd Jh,Qd Jc,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
269,184403489680,IV,80,816,7,Qc 8d 2d Qs 5s,Ad Js,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
270,184448440502,I,20,80,9,6d Ah Qh Th 8s,4d 4s,1,2,0,1,1,1,2,0,0,0,0,0,0,0,0
271,184448511235,I,20,100,8,Js 5s 3h 6s 6c,Jh Ah,2,2,0,1,0,1,2,0,0,0,0,0,0,0,0
272,184448601620,I,20,40,8,8c 8d 7c 6c 3c,9h 9s,1,4,0,1,0,2,0,1,0,1,0,0,0,0,0
273,184448755038,I,20,1380,8,9s 7h 9c 4c 5c,8h 8d,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0
274,184448834363,I,20,60,8,Ts Jd 9d 2c 6h,Jd Kc,1,2,0,0,0,0,0,1,0,1,0,1,0,1,0
275,184449078358,II,30,1613,8,Jd 3d Ac 4h Ad,Kd Jc,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
276,184449188881,II,30,296,7,6c 2c 8h 9h 3h,Jh Jd,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
277,184449258085,II,30,1055,7,Jh Jd Qh 6d 2h,8s Js,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
278,184449299265,II,30,60,6,2h 8c 9c 6d 2s,7s 7c,1,2,0,1,0,1,0,1,0,1,0,1,0,1,1
279,184449385463,II,30,256,6,Th 3c 9c Qh 9d,Ad Qd,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
280,184449700594,III,50,100,6,5h 4s 9h Ah Td,Ad Qc,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0
281,184449887399,III,50,100,5,Jh 3h Qc 9d Kd,Kc Ks,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
282,184450193351,IV,80,200,8,9s Th 3h 4d Ts,Kc Tc,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1
283,184450340145,IV,80,4427,8,Jd 6d Jc 4c 2c,Ks As,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
284,184448568283,I,20,60,9,4s 5c 7d Td Th,4h Ad,1,4,0,1,0,3,0,0,0,0,0,1,0,2,0
285,184448659710,I,20,140,9,4d Qd 3d 4c 5s,As Ks,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0
286,184448720230,I,20,140,8,Qs 3c Ac Td 5h,Js Jc,2,3,0,1,1,1,2,0,0,0,0,0,0,0,0
287,184449013006,II,30,218,8,2h 6d 9c 4s 9d,4h 3h,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
288,184449045031,II,30,479,8,7c 2d Js 7h 3h,Ks Jd,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
289,184449192922,II,30,248,8,9h 6h 6c 2c 2s,Qc 9c,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
290,184449323014,II,30,90,8,8h 4d Jd Qc 6h,As Ac,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
291,184449637560,III,50,100,8,Ah 8h 9s 6c Qs,Qd Jc,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
292,184449742898,III,50,100,8,Th Jh 4s Ks 8c,Qh Kc,1,3,0,1,0,2,0,1,0,2,0,1,0,1,0
293,184449869538,III,50,1393,8,Td Ks 2s Tc 4s,Ac Jd,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
294,184449916004,III,50,203,8,5s 6c 7s As 2d,Jc Ah,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0
295,184451067068,I,20,60,9,8d Jh 6h Jc Kd,Tc Ad,1,4,0,1,0,2,0,1,0,2,0,1,0,1,0
296,184451133959,I,20,60,9,4h 8h Ah 6d 7h,2c Ac,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0
297,184451177096,I,20,60,9,4s Qs Qh 6d 4c,Jc Kd,1,2,0,1,0,1,0,1,1,1,0,1,0,1,1
298,184451234981,I,20,60,9,3d Kh Qc Qh 7s,Tc Js,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
299,184451301540,I,20,60,9,Qd 5h 8c 5d 9s,Jd 4c,1,4,0,1,0,1,1,0,0,0,0,0,0,0,0
300,184451416461,I,20,1479,8,2d 6c Ah Ac 5c,Tc Kc,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
301,184451541422,I,20,0,7,Qh 5d As Ts Qd,8c 8h,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
302,184451587884,II,30,0,7,Qd 6d 4h 9s 2c,9d 9s,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,184451666043,II,30,0,7,6c 4d Th 9s 9c,Ah Qh,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
304,184451776238,II,30,90,7,2s 5s 3d 4d 2h,3s Ah,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
305,184452021018,II,30,1219,7,9h 2s 7s 4h As,Qc As,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
306,184452070449,III,50,125,7,5d 6d Ah 6s 2s,Jh Jc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
307,184452495157,III,50,190,7,Kc Ks Th Jd 6h,Ah Kh,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0
308,184452598400,IV,80,776,7,9d 7d 2c Ac 2h,9d 9c,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
309,184450989320,I,20,40,9,As Qd 8c Kc 7c,Ad 6s,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0
310,184451131053,I,20,60,9,3h 3c 4h 2s 4s,9h Kh,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
311,184451242862,I,20,40,9,8s Ad Qh 4d 8d,Th 9d,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0
312,184451293359,I,20,40,9,7s Th 6h Jd 4d,Js Ts,1,2,0,0,0,0,0,1,1,1,0,1,0,1,1
313,184451665488,II,30,0,9,6h 8d Kd Ts 3s,8d 8c,0,3,0,1,2,2,2,0,0,0,0,0,0,0,0
314,184451865269,II,30,0,8,9s Kd 8d 6c Ah,Kh 6c,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0
315,184451996897,III,50,100,8,2c Qd Td 9s 5h,6c 8c,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
316,184452125038,III,50,0,8,Td 7s Qc As 7c,4d Ks,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0
317,184452283677,III,50,400,8,6h 8h Jc 8c 5s,Ad Td,2,2,0,1,1,1,2,0,0,0,0,0,0,0,0
318,184452404082,III,50,100,7,Kd 7s 5d 6d Qc,Qc Tc,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
319,184452762257,IV,80,0,7,Qd 7d 9c 4h 9d,Jc Jh,0,2,0,1,0,1,0,1,0,1,0,1,0,1,1
320,184610118325,I,20,0,9,3c 7d Ah 8d 3h,Kh Qs,0,3,0,0,0,0,0,1,0,1,0,1,0,1,0
321,184610169761,I,20,100,9,Qh 6h As 8d 6c,Ts 6c,2,4,0,0,0,0,0,1,1,2,0,0,0,0,0
322,184610245145,I,20,60,9,4d Td 4c Th Qh,8c Qs,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
323,184610285991,I,20,40,9,Th 9h Ac 9d 3h,Tc Td,1,1,0,1,0,1,0,1,0,1,0,1,2,1,1
324,184610318375,I,20,1443,9,2d 4d Qh Jh 3c,Ah Js,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0
325,184610498850,II,30,1463,7,9h Td 2h 3h 3s,Ad Jd,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
326,184610565236,II,30,120,6,As Qs Tc 5h 9h,4d 4h,1,3,0,1,0,1,0,1,0,1,1,0,0,0,0
327,184610741195,III,50,2858,6,9s 2d 6d 6c Ks,5c 6c,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
328,184610873132,III,50,525,5,7s Kd 6c Ac 4d,Ah Qh,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
329,184610064482,I,20,0,9,Td Kd Qd 3h 9s,Ac 6d,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330,184610154811,I,20,80,9,Td 8s 7s Qc 9c,Jh Kh,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
331,184610219560,I,20,80,9,Kh Ah Kd 6s 4d,Ks Qd,2,3,0,1,0,2,0,1,0,1,0,1,0,1,0
332,184610292059,I,20,40,9,Kd Qc Td 6c 4d,Qd 6d,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
333,184610358545,II,30,120,9,Qh Qc 4s 6d 4h,Jh 7h,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0
334,184610379275,II,30,120,9,Jh Qs 4s Qh Ks,6s 6c,2,1,0,0,0,0,0,1,0,1,0,1,0,1,0
335,184610550291,II,30,90,9,5c 8s 4c 9h 3s,9c 7h,1,4,0,1,1,2,1,0,0,0,0,0,0,0,0
336,184610608617,III,50,1296,8,6d 6c As 4s Tc,9c Kc,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
337,184610657656,III,50,125,8,Qc 4c 3d 9s 5s,6d 7h,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
338,184610756516,III,50,0,8,2d 4s 7s 2h 5s,Qc Qh,0,2,0,1,0,1,0,1,2,1,2,0,0,0,0
339,184610791331,III,50,100,8,Ad 8s 9d Jh Kd,Tc Td,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0
340,184610933669,IV,80,520,7,Ad 9h Tc 4s 3c,Qh Js,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0
341,184610999572,IV,80,116,6,5h 2s 5s 3d 9c,As 4d,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
342,184611018501,IV,80,1038,5,2h Th 7s Jh Qd,Kc Qc,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
343,184611075913,IV,80,261,5,7s Kh Qh 9c Qs,5c 5s,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
344,184612832680,I,20,0,9,2s Ac 3h Kh Jd,Ah Jh,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345,184612902349,I,20,60,8,Js 3s Ad Jh 5s,Qc Qs,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
346,184612926604,I,20,60,9,Qd 9s Ks 7d As,Ah Ad,1,4,0,1,0,1,0,1,0,1,0,1,0,1,0
347,184613208990,I,20,100,8,3h 6h 7s Jc 3s,Ac Qd,2,4,0,1,1,1,1,0,0,0,0,0,0,0,0
348,184613247226,II,30,90,8,4c 3c 7c 8s Jc,Qd Qs,1,2,0,0,0,0,0,1,0,1,0,1,0,1,1
349,184613278861,II,30,204,8,Kh 8c 7d Qc 5d,Jh Jd,1,7,1,1,0,1,0,1,0,1,0,0,0,0,0
350,184613363025,II,30,60,7,7c Ac 8s Tc 8d,6s 7s,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0
351,184613389968,II,30,60,8,Js 2h 5c Qd 2s,Ad Jd,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
352,184613409338,II,30,882,8,Qc 6d 9h 3d 3c,Kc Jh,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
353,184613443912,II,30,60,8,3s Tc 4h 7h Ks,Kh Ac,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0
354,184613475148,II,30,1313,8,Td 4h 2c Js Jc,8c 8h,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
355,184613556534,II,30,0,8,Ad 2s 4h Kc 9d,Ac Qd,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
356,184613597007,II,30,90,8,5h 3s Qc 6s 8h,Qc Qd,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0
357,184613650332,II,30,90,8,8h 3s 9h Jh Qd,Ah Qs,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
358,184613674744,II,30,90,8,Kd 9d Ks Tc 7c,Qd Kc,1,2,0,1,1,1,2,0,0,0,0,0,0,0,0
359,184613703010,III,50,100,8,Jc 3s 8c Tc Th,Ks 2s,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
360,184613730093,III,50,0,9,8d 4c 7d 9h 2h,As 8c,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
361,184613769725,III,50,100,8,Jd 6s 3s Qh 4s,As 6s,1,2,0,1,0,1,0,0,0,0,0,1,0,1,0
362,184613829060,III,50,500,9,Kd 2h 7s Jh Qh,2h 8c,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0
363,184613860565,III,50,100,9,8c Jd 5c 8s 8h,Ad 9h,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
364,184613973962,III,50,100,9,2d Th Ac 5d 6c,Kc 6d,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
365,184614116841,III,50,370,8,5h Jc Kh 6d 9c,6h Js,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
366,184614168007,III,50,115,8,Ks 8s Th 7s 3s,Qd Qh,1,3,0,1,1,2,0,1,0,1,1,0,0,0,0
367,184613101290,I,20,60,9,Kh 6d 3s 5c Js,Ac 9h,1,3,0,1,0,1,0,1,0,1,0,0,0,0,0
368,184613416428,II,30,90,1,9h 5s Td 8h 4c,Ad As,1,2,0,1,0,2,0,1,0,1,0,1,0,1,0
369,184613511018,III,50,398,9,Qc 2s 6c 6d Ad,Ac Qc,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
370,184613601179,III,50,122,1,Qd 6d 7s Ah 5s,Tc Kc,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
371,184613668878,III,50,100,9,9s 4h Ac Jc 8d,6h Ad,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
372,184613852052,IV,80,928,1,Ts Qd 7s 8s 2c,Tc Ts,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
373,184613874204,IV,80,201,8,2h Jh 9d 4s Jc,Qh Th,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
374,184613986280,IV,80,0,1,Td 5c 6s 3h 7s,6h 6c,0,1,0,1,0,1,0,1,2,1,1,0,0,0,0
375,184614086755,IV,80,0,8,9s 7c 7h 5s Ts,Ah Kh,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0
376,184613538597,I,20,40,1,Qd 5d Qh 5c 7c,Td 9s,1,4,0,1,0,2,0,0,0,0,0,1,0,1,0
377,184613571631,I,20,40,8,3c 2d Td 3d Kh,7h 7c,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
378,184613621473,I,20,40,1,9d 3c 9s 2d 5h,6c Jc,1,3,0,1,0,1,0,1,0,1,0,0,0,0,0
379,184613738239,I,20,40,8,Kh Ah 2d 4c Jh,8s 9s,1,4,0,1,0,1,0,1,0,1,0,0,0,0,0
380,184613786713,I,20,0,1,9h As Ts 7s Td,Js 8s,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0
381,184613865120,II,30,594,7,8c 3c 8h Ac As,2d Kd,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
382,184613888456,II,30,61,1,4h Qs 5h Js 4c,Jc Th,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0
383,184614008958,II,30,60,7,3c 8c 6h Kc Qc,9h Kh,1,1,0,1,0,1,0,1,2,1,2,0,0,0,0
384,184614168188,II,30,90,1,5h 6c 7d Kh Tc,Qh Jc,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
385,184614214824,III,50,0,9,8d 3d 6d Ah 7d,As 6h,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0
386,184614406524,III,50,0,9,Qh 2h 2s 6d Ks,Kc 5s,0,3,0,1,2,2,1,0,0,0,0,0,0,0,0
387,184614476280,III,50,1362,9,2d 9s 8s 2h Ks,Kd Td,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
388,184614500889,IV,80,1472,9,5d Jc 2h Jh Ah,Qs Ks,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
389,184614523995,IV,80,160,9,Ah 8h 3h 2d 9d,Js Qh,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
390,184614555677,IV,80,336,9,Qh 7d 9c Th 4s,2h 2d,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
391,184614755039,IV,80,340,8,Kh 7d Ah 2d Tc,7d 7c,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
392,184614808175,IV,80,160,8,6s 9h 4h Th Ad,7c 8c,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
393,184614834806,IV,80,0,8,9c Ac 2h Ad Kc,Qc Js,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
394,184622884912,II,30,60,8,7h Js 5s 7c 5h,4h 8s,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
395,184623217429,II,30,300,8,9c 3h Qc 5d Js,Ts 4s,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0
396,184623455064,II,30,150,7,2s 8d Th 8c Kd,2c 4h,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
397,184623954723,III,50,4625,7,6s 5c Th Tc 5d,Ah Td,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0
398,184623991775,III,50,104,7,5c 4d 9s Qd Ac,Js Qc,1,3,0,1,2,1,1,0,0,0,0,0,0,0,0
399,184624077364,III,50,100,7,Kc Jh Qh 7c 3c,2s Kc,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0
400,184624130347,III,50,100,6,Ac 8d 8s 7c Th,9h 8h,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
401,184624203109,III,50,112,6,Kd 4c Jd Ac Ah,4d Ad,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
402,184624295087,III,50,100,6,4d 3h 3d 7d Qh,4s Ac,1,2,0,0,0,0,0,1,0,1,0,1,0,1,0
403,184622839377,I,20,60,9,6s 2h 4h Qd 4d,Ah 2h,1,7,0,1,1,2,0,0,0,0,0,0,0,0,0
404,184622931535,I,20,0,8,6s 8c Qd Ks 4s,Kh Ah,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0
405,184623005010,I,20,60,9,Ts Th 2h 2c 9d,Tc 8c,1,3,0,1,0,1,0,0,0,0,0,1,0,1,0
406,184623076386,I,20,314,9,Qd 9s 8c Kd 6c,7h Th,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0
407,184623150516,I,20,0,8,7s Th Qd Ts Kc,Ad Ac,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
408,184623287297,I,20,60,8,4c 6c Jd Qd Ah,8s 8d,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1
409,184623509588,II,30,60,9,3d 8s 7s Ts 2s,7s 5d,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
410,184623965879,II,30,1061,9,3h 6h 5h 9c Ts,2d 5s,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
411,184624089571,II,30,60,9,4c 2h Qh 4s 2c,2s Ah,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
412,184624347817,III,50,150,9,Td 7h Ts As 5c,Ks Kd,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
413,184624820151,III,50,0,9,3s Qs 2d Ac 9h,Kh 4c,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
414,184623674241,I,20,60,9,8s 3d Qd Qs 6c,2s Ks,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
415,184623760384,I,20,50,8,Tc 2s 4h Jd 3d,Jd Ts,1,2,0,1,1,2,0,1,0,1,0,0,0,0,0
